,date,hashrate
4725,2021-12-18,168465544.6966373
4726,2021-12-19,165292796.92411825
4727,2021-12-20,166839195.23214015
4728,2021-12-21,167354661.33481413
4729,2021-12-22,169588347.77973467
4730,2021-12-23,170791102.0193073
4731,2021-12-24,177148517.28561953
4732,2021-12-25,177492161.35406885
4733,2021-12-26,180806021.9426724
4734,2021-12-27,178302007.20415702
4735,2021-12-28,179070270.97298446
4736,2021-12-29,174504391.82377318
4737,2021-12-30,174068259.95508352
4738,2021-12-31,168463241.61080185
4739,2022-01-01,168201120.3069295
4740,2022-01-02,172541536.0396956
4741,2022-01-03,176678396.04464337
4742,2022-01-04,175299442.70966077
4743,2022-01-05,177540241.8790075
4744,2022-01-06,178402087.71337157
4745,2022-01-07,183056055.2189378
4746,2022-01-08,181504732.7170824
4747,2022-01-09,176749085.90677053
4748,2022-01-10,173918482.77553186
4749,2022-01-11,174363600.71349812
4750,2022-01-12,176371351.5312601
4751,2022-01-13,174573549.60401586
4752,2022-01-14,180388266.9640267
4753,2022-01-15,183775678.01539254
4754,2022-01-16,187614454.99559858
4755,2022-01-17,193499041.2223978
4756,2022-01-18,196787486.4667856
4757,2022-01-19,192979813.02591553
4758,2022-01-20,198864399.25271472
4759,2022-01-21,197133638.5977738
4760,2022-01-22,194677774.9425014
4761,2022-01-23,191300712.3087483
4762,2022-01-24,187690405.00844288
4763,2022-01-25,188206013.9544906
4764,2022-01-26,193426935.944432
4765,2022-01-27,188081518.03913763
4766,2022-01-28,183617610.0990903
4767,2022-01-29,187692057.64448118
4768,2022-01-30,190530143.19354087
4769,2022-01-31,191476171.70989412
4770,2022-02-01,190151731.7869996
4771,2022-02-02,190530143.19354087
4772,2022-02-03,194881874.36876577
4773,2022-02-04,197909165.6210961
4774,2022-02-05,193406553.6811251
4775,2022-02-06,187770388.43988654
4776,2022-02-07,189714890.12531072
4777,2022-02-08,188436171.18170857
4778,2022-02-09,188487943.46708378
4779,2022-02-10,186075335.0385428
4780,2022-02-11,186124754.03821912
4781,2022-02-12,188404635.62026238
4782,2022-02-13,201293483.93231255
4783,2022-02-14,201672567.70619637
4784,2022-02-15,204894779.78420892
4785,2022-02-16,208875159.40998912
4786,2022-02-17,211907829.60105976
4787,2022-02-18,214510390.7270812
4788,2022-02-19,214208889.76468316
4789,2022-02-20,208357121.0895281
4790,2022-02-21,207009028.06914553
4791,2022-02-22,202437880.40399176
4792,2022-02-23,199456437.81206557
4793,2022-02-24,199679075.4454185
4794,2022-02-25,195430088.29567224
4795,2022-02-26,195430088.29567224
4796,2022-02-27,190663500.7762656
4797,2022-02-28,189074638.26979667
4798,2022-03-01,195231480.4823636
4799,2022-03-02,197217558.6154497
4800,2022-03-03,194437049.22912914
4801,2022-03-04,197493412.73759124
4802,2022-03-05,198075006.7035949
4803,2022-03-06,197313706.5635507
4804,2022-03-07,195932902.69002447
4805,2022-03-08,194303170.37938264
4806,2022-03-09,191084575.56227192
4807,2022-03-10,191073306.1250443
4808,2022-03-11,190169638.8688875
4809,2022-03-12,189973991.09227344
4810,2022-03-13,196430367.72053817
4811,2022-03-14,200343323.2528198
4812,2022-03-15,201321562.13589022
4813,2022-03-16,199560732.14636347
4814,2022-03-17,202886744.34880286
4815,2022-03-18,205592535.95527083
4816,2022-03-19,206471636.31633133
4817,2022-03-20,206168530.70117497
4818,2022-03-21,206648709.46885267
4819,2022-03-22,206542638.18306583
4820,2022-03-23,208395817.76893058
4821,2022-03-24,206338814.92802444
4822,2022-03-25,203142589.24631837
4823,2022-03-26,205676997.74939147
4824,2022-03-27,206846724.75080982
4825,2022-03-28,202362771.24537283
4826,2022-03-29,203532498.24679115
4827,2022-03-30,203922407.24726394
4828,2022-03-31,201972862.24490002
4829,2022-04-01,201843995.54705414
4830,2022-04-02,200055608.69370246
4831,2022-04-03,196074384.86327413
4832,2022-04-04,198753839.0238673
4833,2022-04-05,199831771.35150808
4834,2022-04-06,199830199.9832681
4835,2022-04-07,203962954.3487227
4836,2022-04-08,204228810.4583426
4837,2022-04-09,202807735.23646548
4838,2022-04-10,206461928.66414955
4839,2022-04-11,206664939.410132
4840,2022-04-12,202401713.7445006
4841,2022-04-13,204025799.71236017
4842,2022-04-14,201995692.25253567
4843,2022-04-15,201764820.10052854
4844,2022-04-16,206231769.11502814
4845,2022-04-17,202030821.95948437
4846,2022-04-18,206682824.99703255
4847,2022-04-19,205730049.7772079
4848,2022-04-20,199524647.62317377
4849,2022-04-21,203174423.1614768
4850,2022-04-22,209265101.84239313
4851,2022-04-23,204654855.3458653
4852,2022-04-24,210467774.84148735
4853,2022-04-25,211670447.84058157
4854,2022-04-26,217282921.83635455
4855,2022-04-27,220490049.83393914
4856,2022-04-28,223151676.63397452
4857,2022-04-29,217205475.81420332
4858,2022-04-30,221882934.0785788
4859,2022-05-01,220947918.3471813
4860,2022-05-02,222006266.70131093
4861,2022-05-03,223387536.51936215
4862,2022-05-04,227062767.28449246
4863,2022-05-05,223221125.23276678
4864,2022-05-06,228510725.356766
4865,2022-05-07,226818053.31708622
4866,2022-05-08,225336965.28236642
4867,2022-05-09,222797957.22284678
4868,2022-05-10,221740037.19804692
4869,2022-05-11,222405823.2016665
4870,2022-05-12,223694215.31912464
4871,2022-05-13,220435896.70329112
4872,2022-05-14,224124125.5157015
4873,2022-05-15,225159554.97654673
4874,2022-05-16,219439331.6882816
4875,2022-05-17,223040112.45069075
4876,2022-05-18,223260239.8804358
4877,2022-05-19,220819024.53383064
4878,2022-05-20,217933951.85147908
4879,2022-05-21,212607663.82252234
4880,2022-05-22,211276091.81528312
4881,2022-05-23,211276091.81528312
4882,2022-05-24,210388377.14379033
4883,2022-05-25,204396303.111214
4884,2022-05-26,206058024.37013593
4885,2022-05-27,208919208.29777458
4886,2022-05-28,209811873.80523428
4887,2022-05-29,211274193.34738085
4888,2022-05-30,215833901.04285884
4889,2022-05-31,213021896.71405497
4890,2022-06-01,217388515.33233958
4891,2022-06-02,214863256.63167837
4892,2022-06-03,211466209.09599966
4893,2022-06-04,212527786.45089927
4894,2022-06-05,210616947.21207997
4895,2022-06-06,209980000.79914021
4896,2022-06-07,209130738.91522053
4897,2022-06-08,212527786.45089927
4898,2022-06-09,221710849.35993642
4899,2022-06-10,226569564.11309776
4900,2022-06-11,227821656.20112506
4901,2022-06-12,231428400.86060324
4902,2022-06-13,227742430.28560153
4903,2022-06-14,224497532.7017069
4904,2022-06-15,221500575.0286112
4905,2022-06-16,218926817.1295411
4906,2022-06-17,213120310.1919206
4907,2022-06-18,204733133.50424665
4908,2022-06-19,205163245.12925556
4909,2022-06-20,206453580.00428233
4910,2022-06-21,206238524.19177788
4911,2022-06-22,207098747.44179574
4912,2022-06-23,199225068.13131642
4913,2022-06-24,205552146.51440838
4914,2022-06-25,209415032.50849795
4915,2022-06-26,207575054.24950954
4916,2022-06-27,207951469.1457251
4917,2022-06-28,208122956.69561458
4918,2022-06-29,206523355.41457653
4919,2022-06-30,210621554.15352726
4920,2022-07-01,214611394.16241762
4921,2022-07-02,215661352.05949402
4922,2022-07-03,212931461.52709538
4923,2022-07-04,216501318.3771552
4924,2022-07-05,217971259.43306217
4925,2022-07-06,212091495.2094343
4926,2022-07-07,207051697.30346754
4927,2022-07-08,203649440.84828922
4928,2022-07-09,206150660.12152672
4929,2022-07-10,204913526.098668
4930,2022-07-11,204040060.4107685
4931,2022-07-12,199475664.43634865
4932,2022-07-13,205957831.904181
4933,2022-07-14,202061941.86328736
4934,2022-07-15,195227065.7617347
4935,2022-07-16,193984899.91383395
4936,2022-07-17,196883286.89226907
4937,2022-07-18,190879485.2940821
4938,2022-07-19,192535706.42461643
4939,2022-07-20,189844347.08749813
4940,2022-07-21,193156789.3485668
4941,2022-07-22,195940740.74745545
4942,2022-07-23,192501653.20028925
4943,2022-07-24,192146872.725192
4944,2022-07-25,197350729.22169366
4945,2022-07-26,198155524.32899836
4946,2022-07-27,201050967.42706078
4947,2022-07-28,207414031.52091783
4948,2022-07-29,206687410.85855284
4949,2022-07-30,209440620.89853355
4950,2022-07-31,204524174.39856797
4951,2022-08-01,203540885.09857488
4952,2022-08-02,202360937.93858317
4953,2022-08-03,201377648.63859004
4954,2022-08-04,197444491.43861756
4955,2022-08-05,195883411.57910657
4956,2022-08-06,197183586.16781405
4957,2022-08-07,204027840.66738862
4958,2022-08-08,205948801.42501473
4959,2022-08-09,208015065.72776818
4960,2022-08-10,206144749.20955777
4961,2022-08-11,207241418.6962838
4962,2022-08-12,209085147.63459495
4963,2022-08-13,209885473.55855513
4964,2022-08-14,205483680.97677416
4965,2022-08-15,200281562.47103304
4966,2022-08-16,200481643.95202306
4967,2022-08-17,201482051.35697326
4968,2022-08-18,197680503.21816245
4969,2022-08-19,198583863.88429472
4970,2022-08-20,203609480.20984396
4971,2022-08-21,205797516.6853986
4972,2022-08-22,208582028.04018536
4973,2022-08-23,208764223.62085554
4974,2022-08-24,213782300.81892878
4975,2022-08-25,217367138.0976757
4976,2022-08-26,220465112.44846842
4977,2022-08-27,220062436.44399634
4978,2022-08-28,219257084.43505216
4979,2022-08-29,222277154.46859285
4980,2022-08-30,224693210.49542537
4981,2022-08-31,222679830.4730649
4982,2022-09-01,224693437.70258546
4983,2022-09-02,223038282.22668257
4984,2022-09-03,215980538.09018245
4985,2022-09-04,219123957.26816863
4986,2022-09-05,223665601.19640848
4987,2022-09-06,225712859.42928508
4988,2022-09-07,224333620.00115603
4989,2022-09-08,225042111.4337651
4990,2022-09-09,222622303.78393966
4991,2022-09-10,226581989.02910858
4992,2022-09-11,228781814.1653135
4993,2022-09-12,232081551.86962095
4994,2022-09-13,232081551.86962095
4995,2022-09-14,231125783.80316097
4996,2022-09-15,227909608.2395609
4997,2022-09-16,233424481.76152062
4998,2022-09-17,230215892.75063857
4999,2022-09-18,234365379.3897695
5000,2022-09-19,229154215.6133512
5001,2022-09-20,225080869.65342325
5002,2022-09-21,229389618.86922815
5003,2022-09-22,232575585.79796743
5004,2022-09-23,228251773.53753558
5005,2022-09-24,229844757.0019052
5006,2022-09-25,224383099.4097807
5007,2022-09-26,222790115.94541103
5008,2022-09-27,227341497.27218145
5009,2022-09-28,222107408.74639544
5010,2022-09-29,223489276.66114253
5011,2022-09-30,226207379.9805353
5012,2022-10-01,233122853.25568995
5013,2022-10-02,240207537.6104124
5014,2022-10-03,241719711.28021336
5015,2022-10-04,241881060.04867586
5016,2022-10-05,248825712.31721595
5017,2022-10-06,254330138.6842382
5018,2022-10-07,257893433.09662682
5019,2022-10-08,258338844.89817542
5020,2022-10-09,257002609.49352965
5021,2022-10-10,257225315.39430395
5022,2022-10-11,263180398.3160465
5023,2022-10-12,266582891.0902486
5024,2022-10-13,262255135.39905593
5025,2022-10-14,263008007.41708285
5026,2022-10-15,264375964.10228553
5027,2022-10-16,263841541.65317035
5028,2022-10-17,265070008.45477676
5029,2022-10-18,262751549.23456874
5030,2022-10-19,258958215.99249122
5031,2022-10-20,262498660.35176355
5032,2022-10-21,263004438.1173739
5033,2022-10-22,263004438.11737388
5034,2022-10-23,258958215.9924912
5035,2022-10-24,261757390.71242118
5036,2022-10-25,259399942.9701245
5037,2022-10-26,255403382.86748463
5038,2022-10-27,257763206.60187608
5039,2022-10-28,256408615.88626346
5040,2022-10-29,258550344.75599608
5041,2022-10-30,261564453.08436403
5042,2022-10-31,257663576.5316266
5043,2022-11-01,267342309.86327145
5044,2022-11-02,273097232.38479
5045,2022-11-03,264464848.60251215
5046,2022-11-04,272050882.835423
5047,2022-11-05,264203261.21517038
5048,2022-11-06,266295960.31390437
5049,2022-11-07,266819135.0885879
5050,2022-11-08,259162652.14810413
5051,2022-11-09,264047752.21623155
5052,2022-11-10,271032857.1749895
5053,2022-11-11,266509160.77526692
5054,2022-11-12,267747170.84668106
5055,2022-11-13,271845421.38367
5056,2022-11-14,269685404.6310329
5057,2022-11-15,264198331.6041959
5058,2022-11-16,262109807.2436884
5059,2022-11-17,262370872.78875187
5060,2022-11-18,260021282.88318095
5061,2022-11-19,261326610.60849813
5062,2022-11-20,256105299.7072294
5063,2022-11-21,261338645.16110817
5064,2022-11-22,263077533.68556604
5065,2022-11-23,255675116.61526704
5066,2022-11-24,253514068.0339201
5067,2022-11-25,251336973.3824265
5068,2022-11-26,247324396.88041547
5069,2022-11-27,237549657.9718377
5070,2022-11-28,234325626.79506588
5071,2022-11-29,236949653.9708225
5072,2022-11-30,238261667.55870083
5073,2022-12-01,237474459.40597385
5074,2022-12-02,243772124.62778974
5075,2022-12-03,244296930.06294107
5076,2022-12-04,250069789.84960562
5077,2022-12-05,251119400.71990827
5078,2022-12-06,252956219.7429379
5079,2022-12-07,251622832.88591573
5080,2022-12-08,257239076.82300544
5081,2022-12-09,257703355.0266192
5082,2022-12-10,261867134.41282845
5083,2022-12-11,264942867.48152012
5084,2022-12-12,263954681.1342534
5085,2022-12-13,260419338.50565988
5086,2022-12-14,267503493.36502394
5087,2022-12-15,261667053.50978708
5088,2022-12-16,254857873.67867735
5089,2022-12-17,249507803.81137687
5090,2022-12-18,245616843.9078856
5091,2022-12-19,245130473.91994923
5092,2022-12-20,243778056.23455873
5093,2022-12-21,238811677.25203922
5094,2022-12-22,238732853.41745564
5095,2022-12-23,238833600.52731538
5096,2022-12-24,240369602.33241248
5097,2022-12-25,229161243.92893487
5098,2022-12-26,229309701.57593825
5099,2022-12-27,228283305.89436284
5100,2022-12-28,222004887.14039245
5101,2022-12-29,228283305.89436284
5102,2022-12-30,229790126.3953157
5103,2022-12-31,236319681.8994449
5104,2023-01-01,253145844.16008553
5105,2023-01-02,256661758.66230896
5106,2023-01-03,263442450.91659695
5107,2023-01-04,271973650.6206092
5108,2023-01-05,264405031.1669105
5109,2023-01-06,267006705.11450508
5110,2023-01-07,270907684.7651942
5111,2023-01-08,269015964.35747683
5112,2023-01-09,267133266.33227512
5113,2023-01-10,264757317.18927127
5114,2023-01-11,268262719.34870163
5115,2023-01-12,269231176.81927454
5116,2023-01-13,267778490.61341515
5117,2023-01-14,262694088.89290723
5118,2023-01-15,266810033.14284223
5119,2023-01-16,269802335.8626861
5120,2023-01-17,272242215.3019266
5121,2023-01-18,272968676.8170084
5122,2023-01-19,274750496.5077502
5123,2023-01-20,276898595.57557255
5124,2023-01-21,273639463.89835006
5125,2023-01-22,269076644.0265929
5126,2023-01-23,269349895.85646904
5127,2023-01-24,272286316.92130667
5128,2023-01-25,265078737.9439779
5129,2023-01-26,274421895.87755215
5130,2023-01-27,277091369.5728591
5131,2023-01-28,282964211.7025343
5132,2023-01-29,290972632.7884551
5133,2023-01-30,295092344.6738234
5134,2023-01-31,291478680.6472481
5135,2023-02-01,289179153.61051714
5136,2023-02-02,280747934.8790267
5137,2023-02-03,279891258.92129654
5138,2023-02-04,275948137.2583775
5139,2023-02-05,269106100.6907087
5140,2023-02-06,267153648.28598598
5141,2023-02-07,269948142.51491886
5142,2023-02-08,277493276.9330377
5143,2023-02-09,277772726.355931
5144,2023-02-10,282523366.54511696
5145,2023-02-11,286435658.465623
5146,2023-02-12,290068500.9632358
5147,2023-02-13,292441247.5085992
5148,2023-02-14,294461323.19596404
5149,2023-02-15,297601959.6479249
5150,2023-02-16,304363004.76889575
5151,2023-02-17,308866349.9225376
5152,2023-02-18,313668486.01023257
5153,2023-02-19,318745926.91128665
5154,2023-02-20,318943865.68000615
5155,2023-02-21,316441254.7025693
5156,2023-02-22,320056137.2255336
5157,2023-02-23,313660575.83875054
5158,2023-02-24,311436032.74769557
5159,2023-02-25,303093996.15623945
5160,2023-02-26,288927289.7839041
5161,2023-02-27,295245529.07337433
5162,2023-02-28,297173913.8446837
5163,2023-03-01,292623704.515439
5164,2023-03-02,305670928.22058815
5165,2023-03-03,302148665.54928815
5166,2023-03-04,315974737.77106893
5167,2023-03-05,329899348.7923611
5168,2023-03-06,325924657.8430554
5169,2023-03-07,323478694.1819444
5170,2023-03-08,332039566.9958333
5171,2023-03-09,320726985.06319433
5172,2023-03-10,317975275.9444443
5173,2023-03-11,308262134.5874286
5174,2023-03-12,312820210.1580214
5175,2023-03-13,315223924.8676562
5176,2023-03-14,323422660.6149441
5177,2023-03-15,318129703.9180351
5178,2023-03-16,322929882.9875809
5179,2023-03-17,323097916.55571467
5180,2023-03-18,326910145.9649151
5181,2023-03-19,325982302.5988841
5182,2023-03-20,321961648.01274985
5183,2023-03-21,321033804.6467189
5184,2023-03-22,320724523.52470857
5185,2023-03-23,324435896.9888325
5186,2023-03-24,339871180.88938516
5187,2023-03-25,348297268.16716975
5188,2023-03-26,346428971.90105784
5189,2023-03-27,348557954.4775763
5190,2023-03-28,350161877.7840896
5191,2023-03-29,349892135.0714969
5192,2023-03-30,349616995.90244436
5193,2023-03-31,344299855.80721104
5194,2023-04-01,337314061.6314125
5195,2023-04-02,335650777.3038415
5196,2023-04-03,337314061.63141257
5197,2023-04-04,331658894.9176709
5198,2023-04-05,340973287.152069
5199,2023-04-06,338312032.2279553
5200,2023-04-07,340368391.95371956
5201,2023-04-08,341754194.2257136
5202,2023-04-09,345173020.2755281
5203,2023-04-10,345257861.15325344
5204,2023-04-11,343508837.81362575
5205,2023-04-12,341989726.4993563
5206,2023-04-13,350162163.38668144
5207,2023-04-14,344834409.8157123
5208,2023-04-15,344154263.0507898
5209,2023-04-16,347895070.2578636
5210,2023-04-17,340413455.84371597
5211,2023-04-18,351295804.0824761
5212,2023-04-19,355376684.6720112
5213,2023-04-20,348235143.6403248
5214,2023-04-21,345560990.1071125
5215,2023-04-22,348110500.9860273
5216,2023-04-23,345922409.1716323
5217,2023-04-24,354604953.2654235
5218,2023-04-25,350669645.21642655
5219,2023-04-26,337458657.1963845
5220,2023-04-27,335159298.2415374
5221,2023-04-28,334513872.67251873
5222,2023-04-29,335205731.7680151
5223,2023-04-30,331054577.1950366
5224,2023-05-01,331400506.74278486
5225,2023-05-02,345583618.20046145
5226,2023-05-03,346967336.3914543
5227,2023-05-04,350772561.4166846
5228,2023-05-05,356071502.3734608
5229,2023-05-06,345788115.77999556
5230,2023-05-07,349191316.32590866
5231,2023-05-08,345380194.62595934
5232,2023-05-09,329125648.8584445
5233,2023-05-10,335978105.23046964
5234,2023-05-11,345156691.7487172
5235,2023-05-12,346364277.6162179
5236,2023-05-13,353864291.50160843
5237,2023-05-14,352500652.61335564
5238,2023-05-15,364432492.88556784
5239,2023-05-16,367841590.10619986
5240,2023-05-17,368523409.5503263
5241,2023-05-18,365114312.3296943
5242,2023-05-19,362889528.4616937
5243,2023-05-20,367602595.6166952
5244,2023-05-21,364266387.7410949
5245,2023-05-22,358081309.65445
5246,2023-05-23,358637664.95843583
5247,2023-05-24,360667317.7944366
5248,2023-05-25,355736219.95228237
5249,2023-05-26,359616849.3410918
5250,2023-05-27,360672476.1004101
5251,2023-05-28,365598734.3105621
5252,2023-05-29,368765614.58851683
5253,2023-05-30,375099375.14442647
5254,2023-05-31,375099375.14442647
5255,2023-06-01,375446313.3057874
5256,2023-06-02,370339843.966874
5257,2023-06-03,376172470.5371278
5258,2023-06-04,372449576.774223
5259,2023-06-05,369997650.6983779
5260,2023-06-06,363203583.73651445
5261,2023-06-07,363954428.09324753
5262,2023-06-08,363111293.37130934
5263,2023-06-09,371115750.74021596
5264,2023-06-10,372934945.59678566
5265,2023-06-11,381667080.9083201
5266,2023-06-12,387124665.4780292
5267,2023-06-13,394037605.932994
5268,2023-06-14,392582250.04773825
5269,2023-06-15,388090876.77272695
5270,2023-06-16,387080883.78511703
5271,2023-06-17,382472130.8424851
5272,2023-06-18,378488018.4713759
5273,2023-06-19,375318769.51075274
5274,2023-06-20,370986670.07157654
5275,2023-06-21,368062370.8079153
5276,2023-06-22,368419038.6309715
5277,2023-06-23,364329624.47866
5278,2023-06-24,353920206.6364125
5279,2023-06-25,356150796.174037
5280,2023-06-26,356894326.0199118
5281,2023-06-27,358381385.71166146
5282,2023-06-28,359868445.40341103
5283,2023-06-29,354962886.0768052
5284,2023-06-30,356541797.3917007
5285,2023-07-01,366897836.200255
5286,2023-07-02,360455252.42210305
5287,2023-07-03,365077484.17502064
5288,2023-07-04,360073549.869672
5289,2023-07-05,359098516.94295204
5290,2023-07-06,374768187.6652593
5291,2023-07-07,372250551.0878535
5292,2023-07-08,378364811.34726757
5293,2023-07-09,394549617.91630465
5294,2023-07-10,393830293.179903
5295,2023-07-11,399944553.4393169
5296,2023-07-12,397426916.8619112
5297,2023-07-13,396392073.4451751
5298,2023-07-14,392340814.7669528
5299,2023-07-15,382232982.4087545
5300,2023-07-16,371046162.9459539
5301,2023-07-17,369604727.9513671
5302,2023-07-18,366284108.48369133
5303,2023-07-19,379751132.95386463
5304,2023-07-20,381699875.58489335
5305,2023-07-21,384762662.95167285
5306,2023-07-22,374808604.00963944
5307,2023-07-23,373277210.3262497
5308,2023-07-24,370214422.9594703
5309,2023-07-25,375574300.8513344
5310,2023-07-26,366385938.75099593
5311,2023-07-27,364180106.97622174
5312,2023-07-28,366457383.57451195
5313,2023-07-29,375603450.4783431
5314,2023-07-30,373353989.83560246
5315,2023-07-31,379505380.0175222
5316,2023-08-01,374474814.71514183
5317,2023-08-02,373295214.8909487
5318,2023-08-03,376067079.42292076
5319,2023-08-04,380897980.6408042
5320,2023-08-05,373837432.7069746
5321,2023-08-06,382012803.9987773
5322,2023-08-07,380526372.85481316
5323,2023-08-08,382384411.7847683
5324,2023-08-09,377181902.78089386
5325,2023-08-10,380190034.40937424
5326,2023-08-11,371328146.3588823
5327,2023-08-12,382543793.4882761
5328,2023-08-13,387449251.41340274
5329,2023-08-14,376732896.0117458
5330,2023-08-15,386099433.15815973
5331,2023-08-16,403269733.8103853
5332,2023-08-17,403678843.1736723
5333,2023-08-18,414468415.9405263
5334,2023-08-19,410003765.14044875
5335,2023-08-20,399958300.8402744
5336,2023-08-21,410003765.14044875
5337,2023-08-22,407771439.74041003
5338,2023-08-23,398569721.15761614
5339,2023-08-24,394014008.5405422
5340,2023-08-25,390877693.99169225
5341,2023-08-26,392486325.9894129
5342,2023-08-27,394512891.46389675
5343,2023-08-28,380059392.84882385
5344,2023-08-29,365279719.2438345
5345,2023-08-30,373269193.02366006
5346,2023-08-31,366949291.3428362
5347,2023-09-01,368924260.6180936
5348,2023-09-02,375244162.2989175
5349,2023-09-03,381169070.12468994
5350,2023-09-04,397758812.03685254
5351,2023-09-05,410003621.54344887
5352,2023-09-06,396573830.47169816
5353,2023-09-07,398864518.6342212
5354,2023-09-08,398129039.78391683
5355,2023-09-09,389629513.0468654
5356,2023-09-10,387656810.6259131
5357,2023-09-11,381775963.25884056
5358,2023-09-12,384064606.03466517
5359,2023-09-13,389306277.0156265
5360,2023-09-14,393774544.8476787
5361,2023-09-15,399927272.1109237
5362,2023-09-16,421077272.0783283
5363,2023-09-17,422615453.8941396
5364,2023-09-18,423384544.8020452
5365,2023-09-19,422230908.4401868
5366,2023-09-20,423106793.2516084
5367,2023-09-21,425801304.9133193
5368,2023-09-22,419482555.6757231
5369,2023-09-23,399514910.65908676
5370,2023-09-24,403189407.55169404
5371,2023-09-25,405114828.3054994
5372,2023-09-26,403942795.9953831
5373,2023-09-27,404012346.7068705
5374,2023-09-28,408474330.45564115
5375,2023-09-29,411719409.5456562
5376,2023-09-30,419020837.49819005
5377,2023-10-01,411719409.54565626
5378,2023-10-02,409691235.1143969
5379,2023-10-03,414558853.7494195
5380,2023-10-04,426071277.7067796
5381,2023-10-05,415712351.9201778
5382,2023-10-06,413886077.9247088
5383,2023-10-07,419388438.3234757
5384,2023-10-08,433019247.54510784
5385,2023-10-09,436070615.61055154
5386,2023-10-10,435888359.92985487
5387,2023-10-11,435154413.72850484
5388,2023-10-12,446959351.0513548
5389,2023-10-13,456728954.3530237
5390,2023-10-14,447773484.65982723
5391,2023-10-15,437596814.55392206
5392,2023-10-16,445331083.83441
5393,2023-10-17,441279646.64772576
5394,2023-10-18,445546819.85350955
5395,2023-10-19,443260201.2148964
5396,2023-10-20,436771211.65719944
5397,2023-10-21,438672581.5363967
5398,2023-10-22,444251935.0549932
5399,2023-10-23,442583107.823371
5400,2023-10-24,451177082.1433535
5401,2023-10-25,435574416.4784537
5402,2023-10-26,435141009.09887314
5403,2023-10-27,439475082.89467865
5404,2023-10-28,448143230.4862897
5405,2023-10-29,452477304.28209525
5406,2023-10-30,445542786.20880646
5407,2023-10-31,446432116.97122335
5408,2023-11-01,460578041.84067166
5409,2023-11-02,464261140.1474792
5410,2023-11-03,463125882.73497766
5411,2023-11-04,456708337.49723274
5412,2023-11-05,461884981.20968914
5413,2023-11-06,474812083.2106725
5414,2023-11-07,462212744.47648275
5415,2023-11-08,452453934.1324495
5416,2023-11-09,452453934.1324495
5417,2023-11-10,452010351.8440843
5418,2023-11-11,459994833.034657
5419,2023-11-12,456446174.7277358
5420,2023-11-13,456439922.3143614
5421,2023-11-14,455681828.07999295
5422,2023-11-15,460070558.7815171
5423,2023-11-16,461955101.4963067
5424,2023-11-17,466501137.94128716
5425,2023-11-18,467086394.9396726
5426,2023-11-19,464550845.3451564
5427,2023-11-20,470336371.41584575
5428,2023-11-21,491005450.2378312
5429,2023-11-22,497435830.3157822
5430,2023-11-23,494679953.1395175
5431,2023-11-24,494220640.2768068
5432,2023-11-25,502488271.805601
5433,2023-11-26,507081400.43270886
5434,2023-11-27,499411241.12639016
5435,2023-11-28,485903307.3871089
5436,2023-11-29,487029953.91810226
5437,2023-11-30,487441128.95175886
5438,2023-12-01,484590539.6492352
5439,2023-12-02,488985380.62574524
5440,2023-12-03,477244836.89150006
5441,2023-12-04,486460811.40365463
5442,2023-12-05,498525811.6864834
5443,2023-12-06,494182411.584665
5444,2023-12-07,494182411.584665
5445,2023-12-08,485013011.3697152
5446,2023-12-09,468604610.98506814
5447,2023-12-10,483082611.3244626
5448,2023-12-11,470499126.25082844
5449,2023-12-12,471215492.3834532
5450,2023-12-13,473444469.148868
5451,2023-12-14,479028499.35102814
5452,2023-12-15,493313217.742293
5453,2023-12-16,506071437.5152998
5454,2023-12-17,502954779.52835524
5455,2023-12-18,507604865.1588921
5456,2023-12-19,512384571.9871302
5457,2023-12-20,520988044.27795887
5458,2023-12-21,519076161.54666364
5459,2023-12-22,519076161.54666364
5460,2023-12-23,521466014.96078265
5461,2023-12-24,528861290.2668104
5462,2023-12-25,544606414.6362765
5463,2023-12-26,535384889.7711874
5464,2023-12-27,529031189.00304127
5465,2023-12-28,525689497.04798543
5466,2023-12-29,517779040.1741742
5467,2023-12-30,514693706.6629825
5468,2023-12-31,508792533.0939955
5469,2024-01-01,501122293.9016237
5470,2024-01-02,509303882.373487
5471,2024-01-03,505213088.1375554
5472,2024-01-04,520042217.2428075
5473,2024-01-05,545098331.9378887
5474,2024-01-06,538450791.3044999
5475,2024-01-07,537027860.565984
5476,2024-01-08,518595022.6300483
5477,2024-01-09,503272586.9254994
5478,2024-01-10,515297041.0497385
5479,2024-01-11,503638663.41050607
5480,2024-01-12,506636518.0325392
5481,2024-01-13,523398496.6464034
5482,2024-01-14,533325665.72893155
5483,2024-01-15,538523771.6327223
5484,2024-01-16,533845476.3193106
5485,2024-01-17,519810590.3790755
5486,2024-01-18,513572863.29452664
5487,2024-01-19,497458734.9927753
5488,2024-01-20,478745553.73912853
5489,2024-01-21,469435432.7526657
5490,2024-01-22,472835584.0075072
5491,2024-01-23,493503927.3595648
5492,2024-01-24,505457101.0678798
5493,2024-01-25,517491348.3713293
5494,2024-01-26,534095381.2162771
5495,2024-01-27,541410796.4087477
5496,2024-01-28,553492748.2877595
5497,2024-01-29,563483592.1196686
5498,2024-01-30,561485423.3532867
5499,2024-01-31,556490001.4373323
5500,2024-02-01,546998699.7970188
5501,2024-02-02,533011518.43234617
5502,2024-02-03,553669315.8843552
5503,2024-02-04,549210198.9256035
